"type";"fixed acidity";"volatile acidity";"citric acid";"residual sugar";"chlorides";"free sulfur dioxide";"total sulfur dioxide";"density";"pH";"sulphates";"alcohol";"quality"
1;0.305785124;0.14;0.403614458;0.115030675;0.046511628;0.180555556;0.368663594;0.182957393;0.139534884;0.106741573;0.130434783;6
1;0.280991736;0.153333333;0.246987952;0.122699387;0.073089701;0.048611111;0.19124424;0.20223636;0.441860465;0.235955056;0.275362319;6
1;0.239669421;0.24;0.186746988;0.01993865;0.034883721;0.138888889;0.225806452;0.055716214;0.441860465;0.224719101;0.666666667;7
1;0.512396694;0.1;0.162650602;0.207055215;0.03986711;0.152777778;0.368663594;0.22537112;0;0.117977528;0.246376812;6
1;0.297520661;0.086666667;0.180722892;0.11196319;0.049833887;0.045138889;0.258064516;0.136687874;0.186046512;0.06741573;0.347826087;5
1;0.41322314;0.1;0.210843373;0.154907975;0.051495017;0.086805556;0.407834101;0.217659533;0.162790698;0.151685393;0.15942029;6
1;0.330578512;0.173333333;0.162650602;0.009202454;0.051495017;0.083333333;0.230414747;0.117408907;0.224806202;0.185393258;0.347826087;5
1;0.338842975;0.12;0.198795181;0.148773006;0.049833887;0.25;0.474654378;0.188741083;0.162790698;0.151685393;0.217391304;6
1;0.305785124;0.14;0.403614458;0.115030675;0.046511628;0.180555556;0.368663594;0.182957393;0.139534884;0.106741573;0.130434783;6
1;0.181818182;0.133333333;0.210843373;0.01993865;0.046511628;0.052083333;0.262672811;0.119336804;0.341085271;0.264044944;0.376811594;5
1;0.338842975;0.193333333;0.180722892;0.032208589;0.033222591;0.21875;0.350230415;0.08656256;0.310077519;0.207865169;0.579710145;7
1;0.280991736;0.186666667;0.21686747;0.078220859;0.048172757;0.086805556;0.211981567;0.082706767;0.162790698;0.207865169;0.652173913;7
1;0.314049587;0.033333333;0.204819277;0.133435583;0.088039867;0.135416667;0.276497696;0.182957393;0.379844961;0.095505618;0.231884058;5
1;0.231404959;0.113333333;0.21686747;0.115030675;0.059800664;0.184027778;0.400921659;0.16753422;0.279069767;0.112359551;0.173913043;5
1;0.272727273;0.066666667;0.156626506;0.010736196;0.053156146;0.065972222;0.149769585;0.105841527;0.248062016;0.292134831;0.275362319;6
1;0.338842975;0.146666667;0.162650602;0.121165644;0.044850498;0.065972222;0.244239631;0.130904184;0.186046512;0.134831461;0.536231884;6
1;0.371900826;0.1;0.180722892;0.023006135;0.066445183;0.069444444;0.338709677;0.157894737;0.286821705;0.157303371;0.231884058;6
1;0.247933884;0.233333333;0.180722892;0.044478528;0.03986711;0.090277778;0.297235023;0.067283594;0.217054264;0.084269663;0.579710145;6
1;0.280991736;0.186666667;0.21686747;0.078220859;0.048172757;0.086805556;0.211981567;0.082706767;0.162790698;0.207865169;0.652173913;7
1;0.231404959;0.113333333;0.21686747;0.115030675;0.059800664;0.184027778;0.400921659;0.16753422;0.279069767;0.112359551;0.173913043;5
1;0.272727273;0.066666667;0.156626506;0.010736196;0.053156146;0.065972222;0.149769585;0.105841527;0.248062016;0.292134831;0.275362319;6
1;0.231404959;0.18;0.174698795;0.211656442;0.058139535;0.184027778;0.394009217;0.23115481;0.348837209;0.202247191;0.130434783;6
1;0.289256198;0.093333333;0.301204819;0.200920245;0.066445183;0.190972222;0.421658986;0.2369385;0.403100775;0.247191011;0.144927536;6
1;0.355371901;0.12;0.198795181;0.161042945;0.071428571;0.178819444;0.350230415;0.20223636;0.240310078;0.151685393;0.31884058;7
1;0.314049587;0.033333333;0.204819277;0.133435583;0.088039867;0.135416667;0.276497696;0.182957393;0.379844961;0.095505618;0.231884058;5
1;0.26446281;0.026666667;0.114457831;0.06595092;0.07641196;0.090277778;0.278801843;0.157894737;0.441860465;0.106741573;0.202898551;5
1;0.363636364;0.193333333;0.162650602;0.016871166;0.031561462;0.03125;0.122119816;0.100057837;0.19379845;0.146067416;0.347826087;5
1;0.314049587;0.12;0.21686747;0.015337423;0.03820598;0.017361111;0.230414747;0.113553114;0.333333333;0.101123596;0.347826087;4
1;0.20661157;0.08;0.34939759;0.012269939;0.323920266;0.048611111;0.209677419;0.11548101;0.341085271;0.117977528;0.289855072;6
1;0.20661157;0.093333333;0.343373494;0.012269939;0.330564784;0.045138889;0.207373272;0.117408907;0.341085271;0.117977528;0.289855072;6
1;0.272727273;0.113333333;0.168674699;0.015337423;0.071428571;0.15625;0.375576037;0.105841527;0.255813953;0.106741573;0.362318841;5
1;0.26446281;0.126666667;0.192771084;0.095092025;0.063122924;0.159722222;0.430875576;0.128976287;0.395348837;0.095505618;0.492753623;6
1;0.41322314;0.173333333;0.198795181;0.139570552;0.044850498;0.15625;0.382488479;0.182957393;0.279069767;0.101123596;0.31884058;5
1;0.446280992;0.126666667;0.204819277;0.151840491;0.056478405;0.166666667;0.511520737;0.198380567;0.248062016;0.106741573;0.347826087;6
1;0.272727273;0.273333333;0.13253012;0.021472393;0.063122924;0.505208333;0.694700461;0.101985734;0.403100775;0.084269663;0.434782609;3
1;0.446280992;0.42;0.138554217;0.085889571;0.054817276;0.048611111;0.200460829;0.148255254;0.131782946;0.06741573;0.304347826;6
1;0.280991736;0.26;0.391566265;0.11809816;0.122923588;0.090277778;0.405529954;0.1791016;0.217054264;0.073033708;0.173913043;5
1;0.247933884;0.133333333;0.21686747;0.015337423;0.051495017;0.083333333;0.186635945;0.101985734;0.395348837;0.247191011;0.333333333;6
1;0.41322314;0.173333333;0.198795181;0.139570552;0.044850498;0.15625;0.382488479;0.182957393;0.279069767;0.101123596;0.31884058;5
1;0.446280992;0.126666667;0.204819277;0.151840491;0.056478405;0.166666667;0.511520737;0.198380567;0.248062016;0.106741573;0.347826087;6
1;0.289256198;0.033333333;0.162650602;0.061349693;0.117940199;0.114583333;0.382488479;0.128976287;0.395348837;0.095505618;0.449275362;7
1;0.280991736;0.053333333;0.210843373;0.009202454;0.03654485;0.090277778;0.179723502;0.10969732;0.472868217;0.06741573;0.275362319;5
1;0.247933884;0.153333333;0.192771084;0.107361963;0.071428571;0.118055556;0.315668203;0.169462117;0.325581395;0.08988764;0.144927536;5
1;0.371900826;0.186666667;0.343373494;0.220858896;0.071428571;0.118055556;0.576036866;0.250433777;0.162790698;0.235955056;0.086956522;5
1;0.247933884;0.153333333;0.192771084;0.107361963;0.071428571;0.118055556;0.315668203;0.169462117;0.325581395;0.08988764;0.144927536;5
1;0.371900826;0.186666667;0.343373494;0.220858896;0.071428571;0.118055556;0.576036866;0.250433777;0.162790698;0.235955056;0.086956522;5
1;0.20661157;0.113333333;0.265060241;0.168711656;0.053156146;0.163194444;0.435483871;0.186813187;0.356589147;0.168539326;0.217391304;5
1;0.181818182;0.246666667;0.253012048;0.007668712;0.069767442;0.208333333;0.440092166;0.117408907;0.23255814;0.101123596;0.144927536;5
1;0.355371901;0.12;0.180722892;0.110429448;0.066445183;0.131944444;0.33640553;0.159822634;0.209302326;0.202247191;0.289855072;6
1;0.214876033;0.093333333;0.192771084;0.174846626;0.094684385;0.194444444;0.350230415;0.233082707;0.682170543;0.117977528;0.144927536;6
1;0.157024793;0.246666667;0.253012048;0.007668712;0.069767442;0.208333333;0.440092166;0.117408907;0.23255814;0.101123596;0.144927536;5
1;0.280991736;0.073333333;0.186746988;0.012269939;0.061461794;0.125;0.297235023;0.130904184;0.480620155;0.196629213;0.31884058;7
1;0.239669421;0.153333333;0.265060241;0.093558282;0.074750831;0.097222222;0.35483871;0.15596684;0.248062016;0.123595506;0.231884058;5
1;0.347107438;0.113333333;0.078313253;0.254601227;0.044850498;0.166666667;0.49078341;0.240794293;0.186046512;0.134831461;0.246376812;5
1;0.504132231;0.616666667;0.277108434;0.012269939;0.061461794;0.114583333;0.412442396;0.182957393;0.23255814;0.151685393;0.31884058;4
1;0.355371901;0.153333333;0.21686747;0.116564417;0.031561462;0.097222222;0.313364055;0.10391363;0.224806202;0.06741573;0.724637681;7
1;0.355371901;0.106666667;0.228915663;0.056748466;0.058139535;0.166666667;0.382488479;0.171390013;0.503875969;0.292134831;0.405797101;6
1;0.347107438;0.113333333;0.078313253;0.254601227;0.044850498;0.166666667;0.49078341;0.240794293;0.186046512;0.134831461;0.246376812;5
1;0.214876033;0.14;0.168674699;0.161042945;0.089700997;0.225694444;0.375576037;0.19645267;0.131782946;0.196629213;0.144927536;5
1;0.280991736;0.046666667;0.198795181;0.007668712;0.029900332;0.052083333;0.131336406;0.12704839;0.503875969;0.101123596;0.275362319;5
1;0.26446281;0.026666667;0.192771084;0.101226994;0.081395349;0.072916667;0.19124424;0.182957393;0.441860465;0.08988764;0.173913043;6
1;0.297520661;0.16;0.331325301;0.245398773;0.07807309;0.180555556;0.534562212;0.281280123;0.186046512;0.202247191;0.101449275;6
1;0.388429752;0.06;0.186746988;0.006134969;0.024916944;0.041666667;0.195852535;0.113553114;0.054263566;0.084269663;0.304347826;5
1;0.388429752;0.06;0.186746988;0.006134969;0.024916944;0.041666667;0.195852535;0.113553114;0.054263566;0.084269663;0.304347826;5
1;0.47107438;0.086666667;0.28313253;0.010736196;0.049833887;0.069444444;0.269585253;0.169462117;0.139534884;0.235955056;0.217391304;5
1;0.363636364;0.086666667;0.289156627;0.012269939;0.053156146;0.034722222;0.214285714;0.16753422;0.348837209;0.196629213;0.275362319;5
1;0.297520661;0.16;0.331325301;0.245398773;0.07807309;0.180555556;0.534562212;0.281280123;0.186046512;0.202247191;0.101449275;6
1;0.247933884;0.153333333;0.253012048;0.096625767;0.061461794;0.170138889;0.384792627;0.16753422;0.364341085;0.134831461;0.144927536;5
1;0.247933884;0.126666667;0.168674699;0.194785276;0.111295681;0.170138889;0.361751152;0.20802005;0.240310078;0.08988764;0.086956522;6
1;0.297520661;0.086666667;0.180722892;0.115030675;0.063122924;0.041666667;0.248847926;0.134759977;0.310077519;0.073033708;0.362318841;6
1;0.347107438;0.1;0.210843373;0.13190184;0.058139535;0.180555556;0.414746544;0.19066898;0.286821705;0.191011236;0.217391304;7
1;0.314049587;0.08;0.186746988;0.012269939;0.063122924;0.138888889;0.313364055;0.1212647;0.550387597;0.174157303;0.304347826;6
1;0.20661157;0.22;0.180722892;0.039877301;0.034883721;0.166666667;0.3640553;0.107769424;0.627906977;0.320224719;0.536231884;7
1;0.371900826;0.273333333;0.259036145;0.029141104;0.044850498;0.107638889;0.253456221;0.140543667;0.395348837;0.140449438;0.391304348;6
1;0.20661157;0.22;0.180722892;0.039877301;0.034883721;0.166666667;0.3640553;0.107769424;0.627906977;0.320224719;0.536231884;7
1;0.314049587;0.08;0.156626506;0.059815951;0.127906977;0.125;0.292626728;0.177173703;0.333333333;0.112359551;0.173913043;5
1;0.305785124;0.12;0.156626506;0.272239264;0.124584718;0.111111111;0.306451613;0.269712743;0.348837209;0.095505618;0.115942029;5
1;0.305785124;0.12;0.156626506;0.272239264;0.124584718;0.111111111;0.306451613;0.269712743;0.348837209;0.095505618;0.115942029;5
1;0.247933884;0.126666667;0.210843373;0.110429448;0.064784053;0.260416667;0.440092166;0.169462117;0.403100775;0.117977528;0.217391304;6
1;0.247933884;0.133333333;0.222891566;0.098159509;0.079734219;0.118055556;0.465437788;0.19645267;0.658914729;0.185393258;0.31884058;5
1;0.380165289;0.08;0.162650602;0.087423313;0.064784053;0.100694444;0.315668203;0.182957393;0.410852713;0.157303371;0.15942029;6
1;0.338842975;0.166666667;0.156626506;0.009202454;0.058139535;0.076388889;0.223502304;0.117408907;0.364341085;0.179775281;0.362318841;6
1;0.305785124;0.2;0.301204819;0.187116564;0.054817276;0.194444444;0.410138249;0.217659533;0.286821705;0.134831461;0.144927536;6
1;0.314049587;0.08;0.180722892;0.208588957;0.07807309;0.180555556;0.475806452;0.229226913;0.325581395;0.134831461;0.130434783;8
1;0.314049587;0.08;0.180722892;0.208588957;0.07807309;0.180555556;0.475806452;0.229226913;0.325581395;0.134831461;0.130434783;8
1;0.314049587;0.08;0.180722892;0.208588957;0.07807309;0.180555556;0.475806452;0.229226913;0.325581395;0.134831461;0.130434783;8
1;0.314049587;0.08;0.180722892;0.208588957;0.07807309;0.180555556;0.475806452;0.229226913;0.325581395;0.134831461;0.130434783;8
1;0.314049587;0.08;0.180722892;0.208588957;0.07807309;0.180555556;0.475806452;0.229226913;0.325581395;0.134831461;0.130434783;8
1;0.355371901;0.073333333;0.34939759;0.246165644;0.066445183;0.163194444;0.403225806;0.26007326;0.372093023;0.224719101;0.15942029;6
1;0.314049587;0.053333333;0.246987952;0.01993865;0.063122924;0.090277778;0.334101382;0.12704839;0.372093023;0.174157303;0.304347826;6
1;0.355371901;0.093333333;0.168674699;0.108895706;0.056478405;0.194444444;0.391705069;0.159822634;0.310077519;0.185393258;0.289855072;5
1;0.347107438;0.093333333;0.192771084;0.150306748;0.056478405;0.215277778;0.449308756;0.19066898;0.302325581;0.174157303;0.217391304;6
1;0.272727273;0.166666667;0.180722892;0.041411043;0.041528239;0.100694444;0.221198157;0.078850974;0.279069767;0.050561798;0.623188406;7
1;0.214876033;0.233333333;0.162650602;0.007668712;0.074750831;0.013888889;0.239631336;0.130904184;0.403100775;0.168539326;0.15942029;4
1;0.314049587;0.08;0.180722892;0.208588957;0.07807309;0.180555556;0.475806452;0.229226913;0.325581395;0.134831461;0.130434783;8
1;0.26446281;0.026666667;0.168674699;0.087423313;0.079734219;0.055555556;0.223502304;0.165606324;0.604651163;0.123595506;0.231884058;5
1;0.297520661;0.146666667;0.13253012;0.071319018;0.073089701;0.111111111;0.400921659;0.105841527;0.317829457;0.129213483;0.52173913;6
1;0.26446281;0.133333333;0.198795181;0.214723926;0.056478405;0.159722222;0.373271889;0.2369385;0.480620155;0.252808989;0.115942029;6
1;0.380165289;0.08;0.228915663;0.171779141;0.07641196;0.173611111;0.377880184;0.256217467;0.480620155;0.337078652;0.130434783;6
1;0.26446281;0.133333333;0.198795181;0.214723926;0.056478405;0.159722222;0.373271889;0.2369385;0.480620155;0.252808989;0.115942029;6
1;0.380165289;0.08;0.228915663;0.171779141;0.07641196;0.173611111;0.377880184;0.256217467;0.480620155;0.337078652;0.130434783;6
1;0.380165289;0.08;0.228915663;0.171779141;0.07641196;0.173611111;0.377880184;0.256217467;0.480620155;0.337078652;0.130434783;6
1;0.289256198;0.066666667;0.186746988;0.256134969;0.07641196;0.107638889;0.440092166;0.252361673;0.317829457;0.134831461;0.144927536;6
1;0.247933884;0.153333333;0.054216867;0.012269939;0.051495017;0.190972222;0.320276498;0.09812994;0.364341085;0.134831461;0.289855072;5
1;0.239669421;0.153333333;0.048192771;0.010736196;0.048172757;0.197916667;0.324884793;0.09812994;0.356589147;0.134831461;0.289855072;5
1;0.314049587;0.06;0.210843373;0.015337423;0.063122924;0.145833333;0.341013825;0.1212647;0.496124031;0.264044944;0.449275362;6
1;0.297520661;0.146666667;0.13253012;0.071319018;0.073089701;0.111111111;0.400921659;0.105841527;0.317829457;0.129213483;0.52173913;6
1;0.297520661;0.12;0.186746988;0.027607362;0.056478405;0.197916667;0.396313364;0.134759977;0.542635659;0.258426966;0.376811594;6
1;0.26446281;0.133333333;0.198795181;0.214723926;0.056478405;0.159722222;0.373271889;0.2369385;0.480620155;0.252808989;0.115942029;6
1;0.380165289;0.08;0.228915663;0.171779141;0.07641196;0.173611111;0.377880184;0.256217467;0.480620155;0.337078652;0.130434783;6
1;0.148760331;0.066666667;0.186746988;0.013803681;0.048172757;0.052083333;0.179723502;0.101985734;0.480620155;0.202247191;0.304347826;6
1;0.280991736;0.046666667;0.234939759;0.018404908;0.056478405;0.069444444;0.352534562;0.148255254;0.620155039;0.140449438;0.289855072;5
1;0.347107438;0.213333333;0.198795181;0.108895706;0.041528239;0.090277778;0.211981567;0.123192597;0.356589147;0.106741573;0.608695652;7
1;0.26446281;0.113333333;0.337349398;0.021472393;0.043189369;0.065972222;0.205069124;0.090418354;0.395348837;0.174157303;0.434782609;6
1;0.280991736;0.046666667;0.234939759;0.018404908;0.056478405;0.069444444;0.352534562;0.148255254;0.620155039;0.140449438;0.289855072;5
1;0.247933884;0.066666667;0.277108434;0.012269939;0.091362126;0.125;0.35483871;0.101985734;0.503875969;0.129213483;0.449275362;5
1;0.231404959;0.16;0.13253012;0.246932515;0.061461794;0.128472222;0.292626728;0.20802005;0.387596899;0.252808989;0.347826087;6
1;0.429752066;0.313333333;0.180722892;0.115030675;0.028239203;0.045138889;0.149769585;0.113553114;0.170542636;0.078651685;0.550724638;5
1;0.256198347;0.073333333;0.234939759;0.113496933;0.031561462;0.072916667;0.179723502;0.13283208;0.302325581;0.247191011;0.405797101;6
1;0.20661157;0.22;0.198795181;0.062883436;0.023255814;0.09375;0.239631336;0.07499518;0.449612403;0.08988764;0.652173913;7
1;0.429752066;0.313333333;0.180722892;0.115030675;0.028239203;0.045138889;0.149769585;0.113553114;0.170542636;0.078651685;0.550724638;5
1;0.26446281;0.08;0.204819277;0.023006135;0.066445183;0.038194444;0.299539171;0.09812994;0.410852713;0.134831461;0.52173913;7
1;0.231404959;0.16;0.13253012;0.246932515;0.061461794;0.128472222;0.292626728;0.20802005;0.387596899;0.252808989;0.347826087;6
1;0.32231405;0.12;0.204819277;0.088957055;0.068106312;0.121527778;0.361751152;0.12704839;0.364341085;0.269662921;0.507246377;6
1;0.20661157;0.086666667;0.168674699;0.013803681;0.069767442;0.15625;0.313364055;0.10969732;0.395348837;0.112359551;0.304347826;6
1;0.314049587;0.173333333;0.234939759;0.107361963;0.051495017;0.152777778;0.48156682;0.181029497;0.302325581;0.174157303;0.173913043;6
1;0.20661157;0.086666667;0.168674699;0.013803681;0.069767442;0.15625;0.313364055;0.10969732;0.395348837;0.112359551;0.304347826;6
1;0.347107438;0.233333333;0.240963855;0.180981595;0.264119601;0.097222222;0.423963134;0.23115481;0.271317829;0.235955056;0.173913043;5
1;0.305785124;0.146666667;0.427710843;0.010736196;0.250830565;0.149305556;0.329493088;0.148255254;0.279069767;0.112359551;0.130434783;5
1;0.214876033;0.12;0.240963855;0.016871166;0.282392027;0.013888889;0.124423963;0.10391363;0.286821705;0.179775281;0.304347826;5
1;0.256198347;0.16;0.090361446;0.115030675;0.061461794;0.173611111;0.400921659;0.16753422;0.317829457;0.129213483;0.130434783;5
1;0.421487603;0.086666667;0.204819277;0.099693252;0.046511628;0.111111111;0.331797235;0.175245807;0.294573643;0.129213483;0.246376812;6
1;0.314049587;0.173333333;0.234939759;0.107361963;0.051495017;0.152777778;0.48156682;0.181029497;0.302325581;0.174157303;0.173913043;6
1;0.47107438;0.226666667;0.246987952;0.02607362;0.041528239;0.072916667;0.320276498;0.154038944;0.263565891;0.168539326;0.434782609;6
1;0.314049587;0.14;0.156626506;0.090490798;0.054817276;0.107638889;0.35483871;0.140543667;0.325581395;0.140449438;0.391304348;5
1;0.223140496;0.113333333;0.120481928;0.012269939;0.024916944;0.097222222;0.218894009;0.08656256;0.403100775;0.179775281;0.405797101;6
1;0.280991736;0.1;0.198795181;0.185582822;0.066445183;0.170138889;0.407834101;0.223443223;0.534883721;0.101123596;0.260869565;5
1;0.338842975;0.18;0.21686747;0.015337423;0.048172757;0.034722222;0.271889401;0.10969732;0.410852713;0.146067416;0.434782609;5
1;0.41322314;0.08;0.168674699;0.007668712;0.014950166;0.059027778;0.152073733;0.105841527;0.19379845;0.073033708;0.347826087;5
1;0.157024793;0.126666667;0.192771084;0.009202454;0.061461794;0.065972222;0.343317972;0.1212647;0.837209302;0.106741573;0.31884058;6
1;0.314049587;0.14;0.156626506;0.090490798;0.054817276;0.107638889;0.35483871;0.140543667;0.325581395;0.140449438;0.391304348;5
1;0.140495868;0.04;0.162650602;0.061349693;0.033222591;0.072916667;0.225806452;0.15018315;0.480620155;0.123595506;0.144927536;5
1;0.404958678;0.106666667;0.210843373;0;0.054817276;0.034722222;0.149769585;0.105841527;0.279069767;0.08988764;0.376811594;5
1;0.239669421;0.146666667;0.271084337;0.153374233;0.03820598;0.190972222;0.474654378;0.19066898;0.387596899;0.207865169;0.217391304;6
1;0.140495868;0.04;0.162650602;0.061349693;0.033222591;0.072916667;0.225806452;0.15018315;0.480620155;0.123595506;0.144927536;5
1;0.148760331;0.033333333;0.162650602;0.064417178;0.031561462;0.072916667;0.225806452;0.148255254;0.480620155;0.129213483;0.173913043;6
1;0.297520661;0.066666667;0.204819277;0.032208589;0.034883721;0.100694444;0.232718894;0.094274147;0.19379845;0.174157303;0.434782609;6
1;0.157024793;0.203333333;0.024096386;0.18404908;0.041528239;0.072916667;0.251152074;0.1791016;0.434108527;0.230337079;0.275362319;6
1;0.404958678;0.106666667;0.210843373;0;0.054817276;0.034722222;0.149769585;0.105841527;0.279069767;0.08988764;0.376811594;5
1;0.371900826;0.166666667;0.259036145;0.13190184;0.061461794;0.072916667;0.276497696;0.21380374;0.511627907;0.140449438;0.188405797;5
1;0.247933884;0.173333333;0.265060241;0.09202454;0.071428571;0.09375;0.34562212;0.16175053;0.325581395;0.106741573;0.231884058;5
1;0.247933884;0.166666667;0.265060241;0.098159509;0.068106312;0.097222222;0.343317972;0.16175053;0.325581395;0.112359551;0.217391304;5
1;0.20661157;0.133333333;0.144578313;0.120398773;0.03654485;0.107638889;0.382488479;0.16753422;0.519379845;0.196629213;0.246376812;7
1;0.661157025;0.1;0.228915663;0.161042945;0.041528239;0.048611111;0.269585253;0.24272219;0.162790698;0.185393258;0.246376812;3
1;0.247933884;0.086666667;0.162650602;0.269171779;0.054817276;0.138888889;0.322580645;0.250433777;0.449612403;0.078651685;0.101449275;5
1;0.247933884;0.086666667;0.162650602;0.269171779;0.054817276;0.138888889;0.322580645;0.250433777;0.449612403;0.078651685;0.101449275;5
1;0.396694215;0.27;0.174698795;0.053680982;0.028239203;0.0625;0.218894009;0.090418354;0.224806202;0.08988764;0.637681159;5
1;0.396694215;0.27;0.174698795;0.053680982;0.028239203;0.0625;0.218894009;0.090418354;0.224806202;0.08988764;0.637681159;5
1;0.289256198;0.14;0.174698795;0.061349693;0.033222591;0.090277778;0.343317972;0.11548101;0.271317829;0.02247191;0.376811594;6
1;0.247933884;0.086666667;0.162650602;0.269171779;0.054817276;0.138888889;0.322580645;0.250433777;0.449612403;0.078651685;0.101449275;5
1;0.239669421;0.153333333;0.186746988;0.06595092;0.03654485;0.065972222;0.334101382;0.105841527;0.496124031;0.337078652;0.579710145;7
1;0.289256198;0.14;0.222891566;0.11809816;0.058139535;0.152777778;0.50921659;0.182957393;0.310077519;0.140449438;0.144927536;5
1;0.157024793;0.253333333;0.277108434;0.012269939;0.051495017;0.104166667;0.375576037;0.117408907;0.317829457;0.140449438;0.115942029;5
1;0.247933884;0.133333333;0.265060241;0.167177914;0.051495017;0.197916667;0.5;0.188741083;0.387596899;0.191011236;0.217391304;5
1;0.239669421;0.1;0.198795181;0.018404908;0.044850498;0.076388889;0.207373272;0.10391363;0.465116279;0.101123596;0.405797101;6
1;0.256198347;0.06;0.15060241;0.015337423;0.063122924;0.114583333;0.290322581;0.082706767;0.341085271;0.146067416;0.492753623;5
1;0.314049587;0.066666667;0.21686747;0.027607362;0.066445183;0.128472222;0.269585253;0.171390013;0.682170543;0.134831461;0.333333333;5
1;0.231404959;0.093333333;0.168674699;0.06595092;0.054817276;0.173611111;0.400921659;0.15596684;0.449612403;0.297752809;0.217391304;6
1;0.330578512;0.126666667;0.168674699;0.018404908;0.068106312;0.069444444;0.278801843;0.1212647;0.333333333;0.123595506;0.275362319;5
1;0.32231405;0.133333333;0.174698795;0.056748466;0.069767442;0.083333333;0.313364055;0.130904184;0.341085271;0.095505618;0.31884058;5
1;0.314049587;0.14;0.174698795;0.058282209;0.069767442;0.086805556;0.322580645;0.130904184;0.341085271;0.095505618;0.31884058;5
1;0.157024793;0.16;0.108433735;0.012269939;0.033222591;0.086805556;0.225806452;0.067283594;0.558139535;0.084269663;0.434782609;6
1;0.272727273;0.166666667;0.15060241;0.015337423;0.034883721;0.083333333;0.276497696;0.05764411;0.387596899;0.06741573;0.594202899;7
1;0.289256198;0.173333333;0.180722892;0.010736196;0.079734219;0.083333333;0.384792627;0.148255254;0.418604651;0.162921348;0.15942029;6
1;0.223140496;0.073333333;0.156626506;0.070552147;0.051495017;0.104166667;0.30875576;0.152111047;0.418604651;0.258426966;0.217391304;6
1;0.231404959;0.1;0.162650602;0.076687117;0.056478405;0.145833333;0.3640553;0.157894737;0.426356589;0.303370787;0.217391304;5
1;0.231404959;0.126666667;0.174698795;0.07208589;0.059800664;0.194444444;0.421658986;0.157894737;0.457364341;0.320224719;0.260869565;5
1;0.231404959;0.093333333;0.168674699;0.06595092;0.054817276;0.173611111;0.400921659;0.15596684;0.449612403;0.297752809;0.217391304;6
1;0.314049587;0.066666667;0.21686747;0.027607362;0.066445183;0.128472222;0.269585253;0.171390013;0.682170543;0.134831461;0.333333333;5
1;0.247933884;0.186666667;0.192771084;0.015337423;0.049833887;0.03125;0.271889401;0.148255254;0.449612403;0.252808989;0.231884058;5
1;0.26446281;0.093333333;0.234939759;0.023006135;0.07641196;0.131944444;0.442396313;0.154038944;0.620155039;0.179775281;0.31884058;6
1;0.173553719;0.06;0.180722892;0.012269939;0.054817276;0.083333333;0.260368664;0.11548101;0.744186047;0.280898876;0.362318841;6
1;0.297520661;0.246666667;0.192771084;0.099693252;0.058139535;0.055555556;0.255760369;0.175245807;0.465116279;0.106741573;0.347826087;4
1;0.247933884;0.186666667;0.192771084;0.015337423;0.049833887;0.03125;0.271889401;0.148255254;0.449612403;0.252808989;0.231884058;5
1;0.305785124;0.226666667;0.084337349;0.154907975;0.061461794;0.059027778;0.205069124;0.169462117;0.387596899;0.061797753;0.391304348;5
1;0.305785124;0.166666667;0.192771084;0.161042945;0.044850498;0.083333333;0.260368664;0.175245807;0.333333333;0.06741573;0.362318841;6
1;0.462809917;0.146666667;0.192771084;0.154907975;0.033222591;0.045138889;0.241935484;0.16753422;0.100775194;0.112359551;0.376811594;5
1;0.338842975;0.06;0.192771084;0.015337423;0.073089701;0.159722222;0.331797235;0.148255254;0.441860465;0.303370787;0.231884058;6
1;0.338842975;0.06;0.192771084;0.015337423;0.073089701;0.159722222;0.331797235;0.148255254;0.441860465;0.303370787;0.231884058;6
1;0.363636364;0.06;0.192771084;0.013803681;0.068106312;0.055555556;0.218894009;0.13283208;0.325581395;0.202247191;0.217391304;5
1;0.371900826;0.06;0.186746988;0.013803681;0.066445183;0.163194444;0.338709677;0.136687874;0.310077519;0.202247191;0.202898551;6
1;0.404958678;0.046666667;0.180722892;0.015337423;0.061461794;0.097222222;0.285714286;0.136687874;0.387596899;0.08988764;0.260869565;6
1;0.338842975;0.06;0.192771084;0.015337423;0.073089701;0.159722222;0.331797235;0.148255254;0.441860465;0.303370787;0.231884058;6
1;0.280991736;0.113333333;0.114457831;0.113496933;0.058139535;0.173611111;0.382488479;0.1791016;0.341085271;0.123595506;0.173913043;5
1;0.280991736;0.106666667;0.114457831;0.108895706;0.059800664;0.180555556;0.391705069;0.16753422;0.348837209;0.08988764;0.217391304;5
1;0.123966942;0.453333333;0.018072289;0.032208589;0.056478405;0.090277778;0.200460829;0.117408907;0.480620155;0.08988764;0.173913043;5
1;0.231404959;0.093333333;0.319277108;0.222392638;0.071428571;0.072916667;0.299539171;0.221515327;0.170542636;0.073033708;0.202898551;5
1;0.231404959;0.093333333;0.319277108;0.222392638;0.071428571;0.072916667;0.299539171;0.221515327;0.170542636;0.073033708;0.202898551;5
1;0.380165289;0.133333333;0.240963855;0.127300613;0.064784053;0.111111111;0.322580645;0.22537112;0.527131783;0.134831461;0.188405797;5
1;0.247933884;0.16;0.204819277;0.082822086;0.068106312;0.013888889;0.283410138;0.157894737;0.364341085;0.101123596;0.15942029;5
1;0.239669421;0.106666667;0.198795181;0.179447853;0.061461794;0.104166667;0.320276498;0.215731637;0.496124031;0.101123596;0.217391304;5
